,L
273447,229
273448,511
273449,584
273450,414
273451,74
273452,-277
273453,-497
273454,-507
273455,-311
273456,0
273457,284
273458,420
273459,364
273460,172
273461,-37
273462,-161
273463,-175
273464,-116
273465,-37
273466,16
273467,27
273468,8
273469,-10
273470,-8
273471,18
273472,49
273473,54
273474,34
273475,5
273476,-23
273477,-53
273478,-73
273479,-58
273480,0
273481,88
273482,166
273483,185
273484,118
273485,-36
273486,-234
273487,-383
273488,-384
273489,-190
273490,141
273491,464
273492,620
273493,514
273494,175
273495,-274
273496,-655
273497,-789
273498,-588
273499,-112
273500,448
273501,855
273502,923
273503,598
273504,0
273505,-628
273506,-1011
273507,-970
273508,-520
273509,132
273510,696
273511,933
273512,775
273513,324
273514,-207
273515,-602
273516,-718
273517,-534
273518,-162
273519,223
273520,467
273521,496
273522,334
273523,59
273524,-225
273525,-421
273526,-443
273527,-281
273528,0
273529,284
273530,459
273531,447
273532,246
273533,-65
273534,-363
273535,-514
273536,-440
273537,-186
273538,119
273539,351
273540,433
273541,337
273542,107
273543,-151
273544,-331
273545,-371
273546,-259
273547,-45
273548,159
273549,265
273550,250
273551,144
273552,0
273553,-107
273554,-129
273555,-76
273556,-14
273557,-3
273558,-60
273559,-139
273560,-161
273561,-84
273562,65
273563,230
273564,325
273565,281
273566,97
273567,-150
273568,-351
273569,-414
273570,-301
273571,-57
273572,225
273573,436
273574,488
273575,331
273576,0
273577,-379
273578,-639
273579,-649
273580,-374
273581,103
273582,593
273583,873
273584,795
273585,365
273586,-255
273587,-802
273588,-1025
273589,-811
273590,-261
273591,381
273592,853
273593,966
273594,679
273595,122
273596,-456
273597,-819
273598,-838
273599,-520
273600,0
273601,510
273602,810
273603,776
273604,419
273605,-108
273606,-579
273607,-804
273608,-698
273609,-307
273610,206
273611,625
273612,782
273613,618
273614,202
273615,-300
273616,-685
273617,-790
273618,-571
273619,-107
273620,415
273621,772
273622,810
273623,513
273624,0
273625,-525
273626,-839
273627,-801
273628,-431
273629,111
273630,598
273631,818
273632,687
273633,289
273634,-185
273635,-536
273636,-635
273637,-465
273638,-138
273639,184
273640,378
273641,392
273642,254
273643,43
273644,-153
273645,-266
273646,-259
273647,-152
273648,0
273649,130
273650,195
273651,177
273652,88
273653,-20
273654,-91
273655,-105
273656,-76
273657,-26
273658,12
273659,20
273660,4
273661,-9
273662,-6
273663,15
273664,49
273665,73
273666,64
273667,13
273668,-60
273669,-121
273670,-137
273671,-94
273672,0
273673,112
273674,189
273675,189
273676,108
273677,-30
273678,-182
273679,-272
273680,-245
273681,-109
273682,75
273683,242
273684,327
273685,273
273686,92
273687,-141
273688,-330
273689,-389
273690,-281
273691,-52
273692,204
273693,391
273694,430
273695,280
273696,0
273697,-277
273698,-434
273699,-416
273700,-228
273701,60
273702,324
273703,450
273704,391
273705,173
273706,-117
273707,-357
273708,-450
273709,-357
273710,-117
273711,174
273712,392
273713,443
273714,309
273715,56
273716,-211
273717,-386
273718,-397
273719,-247
273720,0
273721,243
273722,381
273723,359
273724,190
273725,-49
273726,-263
273727,-365
273728,-314
273729,-136
273730,91
273731,278
273732,353
273733,281
273734,92
273735,-138
273736,-316
273737,-366
273738,-260
273739,-47
273740,177
273741,320
273742,325
273743,197
273744,0
273745,-175
273746,-262
273747,-240
273748,-124
273749,31
273750,159
273751,210
273752,173
273753,72
273754,-45
273755,-127
273756,-146
273757,-106
273758,-32
273759,43
273760,85
273761,77
273762,40
273763,5
273764,-14
273765,-16
273766,-5
273767,5
273768,0
273769,-22
273770,-45
273771,-48
273772,-27
273773,7
273774,36
273775,42
273776,28
273777,9
273778,-5
273779,-8
273780,0
273781,10
273782,5
273783,-10
273784,-27
273785,-37
273786,-33
273787,-7
273788,28
273789,50
273790,50
273791,30
273792,0
273793,-21
273794,-19
273795,-1
273796,6
273797,-3
273798,-33
273799,-66
273800,-69
273801,-34
273802,25
273803,85
273804,120
273805,102
273806,33
273807,-49
273808,-111
273809,-128
273810,-90
273811,-15
273812,56
273813,96
273814,91
273815,52
273816,0
273817,-37
273818,-49
273819,-41
273820,-18
273821,3
273822,9
273823,7
273824,5
273825,0
273826,2
273827,19
273828,32
273829,23
273830,6
273831,-10
273832,-30
273833,-41
273834,-28
273835,-4
273836,12
273837,21
273838,20
273839,11
273840,0
273841,-9
273842,-20
273843,-21
273844,-9
273845,1
273846,4
273847,7
273848,12
273849,6
273850,-4
273851,-15
273852,-26
273853,-26
273854,-10
273855,16
273856,38
273857,44
273858,31
273859,4
273860,-14
273861,-18
273862,-12
273863,-4
273864,0
273865,-4
273866,-13
273867,-16
273868,-9
273869,2
273870,16
273871,26
273872,23
273873,8
273874,-2
273875,0
273876,13
273877,21
273878,11
273879,-22
273880,-65
273881,-88
273882,-72
273883,-15
273884,66
273885,134
273886,150
273887,98
273888,0
273889,-101
273890,-158
273891,-146
273892,-77
273893,20
273894,112
273895,161
273896,138
273897,57
273898,-35
273899,-103
273900,-126
273901,-96
273902,-30
273903,44
273904,100
273905,115
273906,80
273907,13
273908,-48
273909,-87
273910,-93
273911,-62
273912,0
273913,71
273914,123
273915,127
273916,73
273917,-19
273918,-112
273919,-171
273920,-168
273921,-83
273922,62
273923,204
273924,274
273925,226
273926,76
273927,-114
273928,-263
273929,-306
273930,-223
273931,-42
273932,160
273933,287
273934,285
273935,170
273936,0
273937,-147
273938,-217
273939,-194
273940,-99
273941,24
273942,127
273943,170
273944,140
273945,57
273946,-36
273947,-105
273948,-133
273949,-110
273950,-38
273951,59
273952,137
273953,156
273954,112
273955,21
273956,-80
273957,-146
273958,-152
273959,-98
273960,0
273961,106
273962,166
273963,151
273964,78
273965,-19
273966,-108
273967,-154
273968,-136
273969,-61
273970,42
273971,128
273972,152
273973,111
273974,33
273975,-48
273976,-112
273977,-130
273978,-96
273979,-18
273980,75
273981,138
273982,136
273983,79
273984,0
273985,-80
273986,-139
273987,-145
273988,-84
273989,22
273990,121
273991,162
273992,129
273993,50
273994,-30
273995,-86
273996,-99
273997,-69
273998,-18
273999,22
274000,39
274001,25
274002,2
274003,-1
274004,10
274005,23
274006,30
274007,27
274008,0
274009,-47
274010,-85
274011,-85
274012,-47
274013,11
274014,57
274015,68
274016,52
274017,22
274018,-16
274019,-46
274020,-42
274021,-15
274022,0
274023,-7
274024,-32
274025,-62
274026,-60
274027,-13
274028,52
274029,92
274030,91
274031,56
274032,0
274033,-51
274034,-70
274035,-55
274036,-22
274037,3
274038,9
274039,0
274040,-8
274041,-6
274042,6
274043,32
274044,60
274045,59
274046,21
274047,-31
274048,-67
274049,-75
274050,-51
274051,-8
274052,31
274053,55
274054,63
274055,46
274056,0
274057,-56
274058,-92
274059,-87
274060,-47
274061,12
274062,65
274063,89
274064,77
274065,34
274066,-24
274067,-77
274068,-100
274069,-78
274070,-25
274071,36
274072,82
274073,96
274074,70
274075,12
274076,-46
274077,-75
274078,-67
274079,-35
274080,0
274081,23
274082,29
274083,22
274084,11
274085,-2
274086,-7
274087,0
274088,10
274089,6
274090,-4
274091,-11
274092,-14
274093,-14
274094,-5
274095,7
274096,20
274097,30
274098,27
274099,5
274100,-20
274101,-36
274102,-39
274103,-24
274104,0
274105,15
274106,17
274107,15
274108,10
274109,-2
274110,-5
274111,7
274112,14
274113,5
274114,-1
274115,1
274116,7
274117,12
274118,8
274119,-22
274120,-72
274121,-110
274122,-96
274123,-21
274124,95
274125,196
274126,221
274127,146
274128,0
274129,-160
274130,-257
274131,-246
274132,-133
274133,35
274134,195
274135,273
274136,235
274137,101
274138,-66
274139,-197
274140,-240
274141,-182
274142,-57
274143,86
274144,200
274145,233
274146,169
274147,31
274148,-122
274149,-223
274150,-228
274151,-141
274152,0
274153,141
274154,219
274155,201
274156,103
274157,-25
274158,-137
274159,-187
274160,-154
274161,-64
274162,41
274163,128
274164,166
274165,134
274166,43
274167,-65
274168,-149
274169,-170
274170,-114
274171,-19
274172,65
274173,112
274174,110
274175,62
274176,0
274177,-44
274178,-64
274179,-64
274180,-38
274181,10
274182,55
274183,77
274184,71
274185,33
274186,-24
274187,-81
274188,-111
274189,-93
274190,-32
274191,48
274192,109
274193,120
274194,79
274195,13
274196,-41
274197,-60
274198,-43
274199,-15
274200,0
274201,0
274202,-6
274203,-14
274204,-14
274205,5
274206,38
274207,62
274208,61
274209,30
274210,-23
274211,-76
274212,-100
274213,-86
274214,-32
274215,55
274216,136
274217,158
274218,111
274219,20
274220,-84
274221,-164
274222,-172
274223,-105
274224,0
274225,103
274226,165
274227,155
274228,78
274229,-18
274230,-94
274231,-128
274232,-111
274233,-49
274234,35
274235,121
274236,171
274237,146
274238,49
274239,-76
274240,-187
274241,-232
274242,-176
274243,-33
274244,126
274245,238
274246,258
274247,168
274248,0
274249,-166
274250,-256
274251,-244
274252,-134
274253,35
274254,189
274255,263
274256,230
274257,102
274258,-69
274259,-208
274260,-256
274261,-200
274262,-65
274263,98
274264,223
274265,250
274266,173
274267,31
274268,-118
274269,-217
274270,-226
274271,-142
274272,0
274273,143
274274,225
274275,211
274276,111
274277,-27
274278,-144
274279,-193
274280,-161
274281,-70
274282,47
274283,150
274284,194
274285,151
274286,46
274287,-64
274288,-135
274289,-147
274290,-98
274291,-15
274292,51
274293,80
274294,76
274295,45
274296,0
274297,-38
274298,-54
274299,-46
274300,-21
274301,4
274302,16
274303,20
274304,21
274305,13
274306,-11
274307,-34
274308,-43
274309,-35
274310,-13
274311,22
274312,50
274313,50
274314,32
274315,5
274316,-19
274317,-28
274318,-16
274319,0
274320,0
274321,-17
274322,-46
274323,-63
274324,-42
274325,12
274326,73
274327,113
274328,110
274329,53
274330,-38
274331,-117
274332,-147
274333,-121
274334,-41
274335,63
274336,142
274337,154
274338,103
274339,18
274340,-66
274341,-118
274342,-118
274343,-72
274344,0
274345,68
274346,97
274347,80
274348,38
274349,-9
274350,-53
274351,-72
274352,-55
274353,-18
274354,9
274355,24
274356,26
274357,15
274358,2
274359,-1
274360,-2
274361,0
274362,0
274363,0
274364,-5
274365,-12
274366,-18
274367,-15
274368,0
274369,25
274370,44
274371,44
274372,28
274373,-9
274374,-56
274375,-79
274376,-63
274377,-24
274378,16
274379,52
274380,71
274381,55
274382,17
274383,-24
274384,-55
274385,-64
274386,-45
274387,-8
274388,34
274389,73
274390,87
274391,58
274392,0
274393,-61
274394,-107
274395,-114
274396,-67
274397,17
274398,96
274399,136
274400,125
274401,58
274402,-41
274403,-130
274404,-169
274405,-138
274406,-45
274407,67
274408,150
274409,170
274410,121
274411,22
274412,-87
274413,-158
274414,-164
274415,-103
274416,0
274417,96
274418,135
274419,111
274420,52
274421,-12
274422,-57
274423,-69
274424,-50
274425,-19
274426,12
274427,38
274428,51
274429,41
274430,13
274431,-22
274432,-56
274433,-67
274434,-50
274435,-9
274436,40
274437,80
274438,88
274439,54
274440,0
274441,-45
274442,-66
274443,-58
274444,-27
274445,6
274446,28
274447,34
274448,26
274449,9
274450,-5
274451,-15
274452,-21
274453,-18
274454,-6
274455,10
274456,26
274457,31
274458,24
274459,4
274460,-18
274461,-35
274462,-36
274463,-20
274464,0
274465,10
274466,4
274467,-7
274468,-10
274469,4
274470,34
274471,63
274472,65
274473,34
274474,-26
274475,-92
274476,-133
274477,-119
274478,-43
274479,70
274480,173
274481,217
274482,166
274483,32
274484,-129
274485,-244
274486,-258
274487,-165
274488,0
274489,169
274490,269
274491,256
274492,136
274493,-34
274494,-180
274495,-237
274496,-194
274497,-82
274498,54
274499,162
274500,201
274501,154
274502,49
274503,-71
274504,-166
274505,-194
274506,-138
274507,-25
274508,96
274509,184
274510,205
274511,136
274512,0
274513,-147
274514,-242
274515,-237
274516,-130
274517,33
274518,181
274519,253
274520,223
274521,97
274522,-64
274523,-186
274524,-225
274525,-173
274526,-55
274527,80
274528,174
274529,193
274530,138
274531,26
274532,-103
274533,-188
274534,-192
274535,-118
274536,0
274537,114
274538,176
274539,163
274540,87
274541,-22
274542,-121
274543,-157
274544,-123
274545,-50
274546,34
274547,105
274548,127
274549,87
274550,24
274551,-31
274552,-69
274553,-76
274554,-48
274555,-7
274556,24
274557,41
274558,40
274559,21
274560,0
274561,-11
274562,-15
274563,-12
274564,-2
274565,-1
274566,-11
274567,-18
274568,-18
274569,-11
274570,12
274571,53
274572,79
274573,64
274574,20
274575,-30
274576,-68
274577,-78
274578,-53
274579,-9
274580,34
274581,61
274582,63
274583,38
274584,0
274585,-40
274586,-70
274587,-68
274588,-36
274589,9
274590,48
274591,67
274592,56
274593,23
274594,-15
274595,-47
274596,-61
274597,-45
274598,-12
274599,14
274600,25
274601,22
274602,12
274603,1
274604,-8
274605,-23
274606,-36
274607,-29
274608,0
274609,30
274610,50
274611,55
274612,35
274613,-10
274614,-60
274615,-90
274616,-86
274617,-42
274618,30
274619,88
274620,101
274621,71
274622,20
274623,-27
274624,-58
274625,-63
274626,-45
274627,-8
274628,31
274629,52
274630,52
274631,33
274632,0
274633,-38
274634,-59
274635,-57
274636,-32
274637,8
274638,47
274639,59
274640,43
274641,16
274642,-10
274643,-31
274644,-39
274645,-26
274646,-6
274647,8
274648,13
274649,7
274650,0
274651,0
274652,3
274653,4
274654,7
274655,8
274656,0
274657,-14
274658,-22
274659,-18
274660,-8
274661,1
274662,7
274663,6
274664,5
274665,1
274666,0
274667,0
274668,0
274669,1
274670,0
274671,0
274672,0
274673,4
274674,2
274675,0
274676,6
274677,25
274678,38
274679,29
274680,0
274681,-38
274682,-67
274683,-66
274684,-36
274685,9
274686,50
274687,72
274688,61
274689,26
274690,-16
274691,-49
274692,-62
274693,-47
274694,-14
274695,21
274696,51
274697,67
274698,55
274699,11
274700,-49
274701,-99
274702,-114
274703,-77
274704,0
274705,90
274706,152
274707,154
274708,85
274709,-22
274710,-123
274711,-178
274712,-161
274713,-73
274714,50
274715,157
274716,208
274717,172
274718,57
274719,-85
274720,-195
274721,-234
274722,-181
274723,-35
274724,142
274725,266
274726,282
274727,183
274728,0
274729,-196
274730,-313
274731,-303
274732,-168
274733,44
274734,244
274735,344
274736,302
274737,137
274738,-95
274739,-300
274740,-385
274741,-310
274742,-104
274743,157
274744,360
274745,411
274746,292
274747,54
274748,-217
274749,-414
274750,-439
274751,-276
274752,0
274753,273
274754,431
274755,406
274756,217
274757,-56
274758,-310
274759,-437
274760,-378
274761,-165
274762,111
274763,349
274764,452
274765,359
274766,115
274767,-167
274768,-380
274769,-442
274770,-319
274771,-58
274772,219
274773,399
274774,416
274775,260
274776,0
274777,-245
274778,-372
274779,-342
274780,-176
274781,43
274782,221
274783,295
274784,252
274785,110
274786,-73
274787,-216
274788,-259
274789,-198
274790,-63
274791,91
274792,201
274793,222
274794,152
274795,27
274796,-104
274797,-187
274798,-191
274799,-116
274800,0
274801,102
274802,150
274803,133
274804,68
274805,-16
274806,-78
274807,-93
274808,-70
274809,-28
274810,17
274811,47
274812,46
274813,26
274814,6
274815,-6
274816,-10
274817,0
274818,9
274819,3
274820,-19
274821,-46
274822,-60
274823,-46
274824,0
274825,62
274826,108
274827,112
274828,67
274829,-20
274830,-123
274831,-190
274832,-180
274833,-83
274834,57
274835,182
274836,238
274837,196
274838,65
274839,-100
274840,-237
274841,-288
274842,-218
274843,-42
274844,163
274845,304
274846,322
274847,210
274848,0
274849,-225
274850,-367
274851,-362
274852,-204
274853,55
274854,308
274855,434
274856,378
274857,167
274858,-114
274859,-355
274860,-454
274861,-364
274862,-119
274863,177
274864,402
274865,463
274866,333
274867,62
274868,-244
274869,-450
274870,-461
274871,-286
274872,0
274873,291
274874,469
274875,449
274876,240
274877,-62
274878,-343
274879,-493
274880,-437
274881,-192
274882,128
274883,386
274884,484
274885,380
274886,122
274887,-177
274888,-396
274889,-453
274890,-325
274891,-60
274892,228
274893,416
274894,431
274895,269
274896,0
274897,-266
274898,-421
274899,-403
274900,-220
274901,58
274902,319
274903,450
274904,390
274905,170
274906,-114
274907,-345
274908,-432
274909,-339
274910,-109
274911,162
274912,366
274913,417
274914,294
274915,53
274916,-202
274917,-375
274918,-393
274919,-247
274920,0
274921,236
274922,366
274923,346
274924,188
274925,-49
274926,-264
274927,-362
274928,-309
274929,-133
274930,88
274931,262
274932,321
274933,247
274934,80
274935,-118
274936,-267
274937,-299
274938,-207
274939,-37
274940,139
274941,255
274942,263
274943,161
274944,0
274945,-143
274946,-214
274947,-196
274948,-104
274949,26
274950,137
274951,183
274952,153
274953,65
274954,-42
274955,-124
274956,-145
274957,-107
274958,-33
274959,50
274960,116
274961,135
274962,96
274963,17
274964,-66
274965,-121
274966,-124
274967,-74
274968,0
274969,65
274970,99
274971,90
274972,48
274973,-12
274974,-63
274975,-82
274976,-63
274977,-23
274978,14
274979,42
274980,51
274981,33
274982,7
274983,-4
274984,-4
274985,-2
274986,-1
274987,0
274988,-5
274989,-16
274990,-21
274991,-16
274992,0
274993,28
274994,55
274995,61
274996,37
274997,-10
274998,-61
274999,-92
275000,-83
275001,-37
275002,26
275003,84
275004,110
275005,91
275006,31
275007,-47
275008,-110
275009,-124
275010,-86
275011,-15
275012,57
275013,109
275014,117
275015,74
275016,0
275017,-76
275018,-120
275019,-114
275020,-60
275021,16
275022,92
275023,138
275024,126
275025,56
275026,-37
275027,-116
275028,-154
275029,-129
275030,-42
275031,60
275032,128
275033,139
275034,98
275035,18
275036,-70
275037,-129
275038,-138
275039,-89
275040,0
275041,90
275042,137
275043,128
275044,71
275045,-19
275046,-114
275047,-163
275048,-138
275049,-58
275050,38
275051,119
275052,151
275053,119
275054,37
275055,-53
275056,-119
275057,-138
275058,-102
275059,-19
275060,71
275061,131
275062,139
275063,92
275064,0
275065,-99
275066,-158
275067,-149
275068,-81
275069,21
275070,119
275071,165
275072,142
275073,62
275074,-42
275075,-131
275076,-166
275077,-127
275078,-40
275079,57
275080,126
275081,145
275082,104
275083,19
275084,-73
275085,-137
275086,-144
275087,-92
275088,0
275089,93
275090,148
275091,142
275092,77
275093,-19
275094,-101
275095,-135
275096,-116
275097,-52
275098,37
275099,117
275100,145
275101,111
275102,34
275103,-50
275104,-111
275105,-125
275106,-89
275107,-16
275108,67
275109,129
275110,140
275111,89
275112,0
275113,-93
275114,-149
275115,-142
275116,-76
275117,20
275118,113
275119,165
275120,148
275121,66
275122,-45
275123,-139
275124,-176
275125,-137
275126,-43
275127,64
275128,149
275129,176
275130,127
275131,23
275132,-88
275133,-167
275134,-182
275135,-118
275136,0
275137,121
275138,196
275139,190
275140,102
275141,-26
275142,-137
275143,-191
275144,-171
275145,-78
275146,55
275147,173
275148,221
275149,173
275150,55
275151,-79
275152,-174
275153,-197
275154,-141
275155,-25
275156,95
275157,171
275158,184
275159,122
275160,0
275161,-126
275162,-192
275163,-179
275164,-96
275165,25
275166,139
275167,193
275168,167
275169,75
275170,-52
275171,-161
275172,-201
275173,-160
275174,-53
275175,82
275176,188
275177,212
275178,147
275179,27
275180,-108
275181,-205
275182,-214
275183,-130
275184,0
275185,124
275186,196
275187,182
275188,95
275189,-23
275190,-127
275191,-178
275192,-155
275193,-67
275194,45
275195,139
275196,179
275197,144
275198,46
275199,-67
275200,-149
275201,-169
275202,-119
275203,-21
275204,83
275205,152
275206,155
275207,96
275208,0
275209,-93
275210,-143
275211,-130
275212,-66
275213,16
275214,87
275215,122
275216,106
275217,45
275218,-29
275219,-84
275220,-102
275221,-76
275222,-23
275223,31
275224,64
275225,66
275226,41
275227,6
275228,-18
275229,-25
275230,-20
275231,-7
275232,0
275233,0
275234,-2
275235,-7
275236,-8
275237,4
275238,31
275239,46
275240,38
275241,15
275242,-11
275243,-42
275244,-56
275245,-38
275246,-10
275247,16
275248,50
275249,72
275250,57
275251,10
275252,-40
275253,-80
275254,-95
275255,-66
275256,0
275257,71
275258,116
275259,113
275260,61
275261,-15
275262,-82
275263,-115
275264,-104
275265,-48
275266,33
275267,101
275268,130
275269,108
275270,37
275271,-58
275272,-136
275273,-162
275274,-121
275275,-23
275276,93
275277,180
275278,194
275279,127
275280,0
275281,-132
275282,-212
275283,-206
275284,-115
275285,30
275286,167
275287,230
275288,196
275289,86
275290,-57
275291,-177
275292,-223
275293,-176
275294,-58
275295,90
275296,210
275297,241
275298,170
275299,30
275300,-117
275301,-220
275302,-237
275303,-152
275304,0
275305,155
275306,246
275307,234
275308,126
275309,-32
275310,-172
275311,-236
275312,-204
275313,-89
275314,61
275315,188
275316,235
275317,180
275318,57
275319,-83
275320,-189
275321,-218
275322,-154
275323,-27
275324,106
275325,199
275326,211
275327,131
275328,0
275329,-118
275330,-181
275331,-172
275332,-93
275333,23
275334,123
275335,164
275336,138
275337,59
275338,-39
275339,-115
275340,-138
275341,-107
275342,-34
275343,52
275344,119
275345,136
275346,94
275347,16
275348,-60
275349,-110
275350,-116
275351,-73
275352,0
275353,66
275354,105
275355,102
275356,57
275357,-15
275358,-75
275359,-96
275360,-77
275361,-32
275362,22
275363,71
275364,93
275365,76
275366,26
275367,-39
275368,-90
275369,-102
275370,-71
275371,-12
275372,46
275373,80
275374,75
275375,43
275376,0
275377,-40
275378,-58
275379,-51
275380,-25
275381,5
275382,26
275383,28
275384,18
275385,5
275386,-2
275387,-3
275388,-2
275389,0
275390,0
275391,1
275392,2
275393,-1
275394,-4
275395,-1
275396,6
275397,19
275398,31
275399,28
275400,0
275401,-30
275402,-43
275403,-40
275404,-25
275405,7
275406,39
275407,52
275408,44
275409,19
275410,-14
275411,-43
275412,-52
275413,-36
275414,-11
275415,16
275416,39
275417,44
275418,29
275419,5
275420,-21
275421,-44
275422,-53
275423,-35
275424,0
275425,28
275426,38
275427,35
275428,19
275429,-5
275430,-26
275431,-34
275432,-31
275433,-14
275434,9
275435,28
275436,39
275437,38
275438,16
275439,-27
275440,-62
275441,-63
275442,-42
275443,-8
275444,40
275445,83
275446,85
275447,49
275448,0
275449,-42
275450,-67
275451,-62
275452,-32
275453,8
275454,50
275455,75
275456,68
275457,29
275458,-20
275459,-64
275460,-86
275461,-69
275462,-20
275463,27
275464,58
275465,69
275466,52
275467,9
275468,-33
275469,-54
275470,-52
275471,-33
275472,0
275473,34
275474,51
275475,46
275476,22
275477,-5
275478,-24
275479,-30
275480,-28
275481,-14
275482,10
275483,30
275484,34
275485,26
275486,10
275487,-17
275488,-43
275489,-47
275490,-31
275491,-5
275492,21
275493,39
275494,37
275495,20
275496,0
275497,-18
275498,-30
275499,-27
275500,-11
275501,2
275502,7
275503,8
275504,9
275505,6
275506,-5
275507,-20
275508,-28
275509,-22
275510,-6
275511,9
275512,24
275513,31
275514,26
275515,5
275516,-25
275517,-53
275518,-58
275519,-36
275520,0
275521,33
275522,56
275523,58
275524,33
275525,-8
275526,-43
275527,-59
275528,-52
275529,-24
275530,16
275531,49
275532,59
275533,47
275534,16
275535,-27
275536,-64
275537,-74
275538,-51
275539,-9
275540,37
275541,74
275542,81
275543,51
275544,0
275545,-49
275546,-82
275547,-83
275548,-46
275549,11
275550,61
275551,86
275552,77
275553,35
275554,-24
275555,-72
275556,-88
275557,-69
275558,-23
275559,36
275560,84
275561,96
275562,65
275563,11
275564,-42
275565,-75
275566,-79
275567,-50
275568,0
275569,54
275570,86
275571,85
275572,48
275573,-12
275574,-70
275575,-94
275576,-80
275577,-37
275578,27
275579,89
275580,117
275581,92
275582,29
275583,-44
275584,-102
275585,-118
275586,-84
275587,-15
275588,63
275589,120
275590,124
275591,73
275592,0
275593,-62
275594,-97
275595,-97
275596,-53
275597,13
275598,64
275599,79
275600,64
275601,29
275602,-20
275603,-63
275604,-81
275605,-65
275606,-22
275607,33
275608,72
275609,78
275610,52
275611,9
275612,-35
275613,-61
275614,-56
275615,-29
275616,0
275617,23
275618,34
275619,30
275620,12
275621,-1
275622,-3
275623,0
275624,0
275625,-1
275626,1
275627,6
275628,8
275629,7
275630,2
275631,-3
275632,-5
275633,-4
275634,-2
275635,0
275636,4
275637,12
275638,13
275639,5
275640,0
275641,2
275642,5
275643,6
275644,4
275645,-1
275646,-14
275647,-22
275648,-19
275649,-9
275650,7
275651,25
275652,32
275653,24
275654,8
275655,-13
275656,-32
275657,-41
275658,-30
275659,-6
275660,26
275661,58
275662,66
275663,42
275664,0
275665,-38
275666,-60
275667,-61
275668,-36
275669,10
275670,63
275671,94
275672,83
275673,35
275674,-23
275675,-69
275676,-89
275677,-72
275678,-24
275679,35
275680,83
275681,100
275682,74
275683,13
275684,-51
275685,-90
275686,-92
275687,-59
275688,0
275689,62
275690,101
275691,99
275692,55
275693,-14
275694,-81
275695,-113
275696,-96
275697,-42
275698,27
275699,84
275700,103
275701,80
275702,25
275703,-36
275704,-80
275705,-91
275706,-62
275707,-11
275708,40
275709,72
275710,74
275711,46
275712,0
275713,-45
275714,-69
275715,-65
275716,-34
275717,9
275718,53
275719,79
275720,68
275721,29
275722,-18
275723,-56
275724,-74
275725,-61
275726,-19
275727,25
275728,51
275729,56
275730,41
275731,8
275732,-29
275733,-49
275734,-47
275735,-30
275736,0
275737,35
275738,57
275739,56
275740,32
275741,-9
275742,-50
275743,-72
275744,-60
275745,-26
275746,17
275747,52
275748,64
275749,49
275750,15
275751,-21
275752,-43
275753,-46
275754,-31
275755,-5
275756,16
275757,23
275758,16
275759,8
275760,0
275761,-10
275762,-17
275763,-17
275764,-8
275765,2
275766,11
275767,16
275768,14
275769,7
275770,-5
275771,-21
275772,-33
275773,-31
275774,-11
275775,18
275776,42
275777,47
275778,33
275779,6
275780,-26
275781,-48
275782,-50
275783,-31
275784,0
275785,32
275786,48
275787,41
275788,21
275789,-5
275790,-30
275791,-42
275792,-34
275793,-13
275794,8
275795,27
275796,36
275797,26
275798,7
275799,-11
275800,-29
275801,-37
275802,-28
275803,-6
275804,26
275805,53
275806,55
275807,29
275808,0
275809,-26
275810,-51
275811,-54
275812,-28
275813,6
275814,25
275815,34
275816,33
275817,16
275818,-11
275819,-32
275820,-40
275821,-32
275822,-10
275823,15
275824,29
275825,28
275826,17
275827,3
275828,-12
275829,-20
275830,-16
275831,-6
275832,0
275833,2
275834,4
275835,6
275836,2
275837,0
275838,0
275839,0
275840,-1
275841,-1
275842,1
275843,3
275844,6
275845,6
275846,3
275847,-4
275848,-6
275849,-1
275850,1
275851,0
275852,-3
275853,-12
275854,-18
275855,-15
275856,0
275857,18
275858,28
275859,32
275860,20
275861,-6
275862,-33
275863,-43
275864,-34
275865,-14
275866,10
275867,33
275868,42
275869,32
275870,10
275871,-14
275872,-34
275873,-43
275874,-34
275875,-7
275876,28
275877,51
275878,50
275879,31
275880,0
275881,-35
275882,-57
275883,-55
275884,-30
275885,8
275886,49
275887,70
275888,56
275889,22
275890,-13
275891,-40
275892,-48
275893,-34
275894,-10
275895,18
275896,51
275897,67
275898,45
275899,7
275900,-23
275901,-51
275902,-68
275903,-51
275904,0
275905,48
275906,71
275907,67
275908,35
275909,-8
275910,-41
275911,-52
275912,-43
275913,-19
275914,11
275915,33
275916,38
275917,30
275918,10
275919,-17
275920,-40
275921,-46
275922,-32
275923,-6
275924,23
275925,47
275926,51
275927,32
275928,0
275929,-29
275930,-44
275931,-43
275932,-22
275933,5
275934,22
275935,24
275936,20
275937,9
275938,-5
275939,-12
275940,-11
275941,-7
275942,-3
275943,6
275944,13
275945,12
275946,8
275947,1
275948,-6
275949,-12
275950,-8
275951,-3
275952,0
275953,1
275954,5
275955,9
275956,7
275957,-1
275958,-7
275959,-1
275960,1
275961,0
275962,1
275963,4
275964,2
275965,-1
275966,-1
275967,1
275968,0
275969,0
275970,3
275971,1
275972,-4
275973,-6
275974,-7
275975,-7
275976,0
275977,18
275978,33
275979,33
275980,18
275981,-5
275982,-30
275983,-41
275984,-36
275985,-16
275986,11
275987,38
275988,49
275989,37
275990,10
275991,-13
275992,-28
275993,-33
275994,-25
275995,-4
275996,19
275997,36
275998,39
275999,25
276000,0
276001,-28
276002,-48
276003,-48
