,L
262411,-2205
262412,5722
262413,-2178
262414,-4014
262415,5257
262416,0
262417,-5460
262418,4328
262419,2432
262420,-6579
262421,2596
262422,4946
262423,-6696
262424,0
262425,7276
262426,-5803
262427,-3260
262428,8788
262429,-3445
262430,-6482
262431,8590
262432,0
262433,-8804
262434,6800
262435,3691
262436,-9591
262437,3618
262438,6549
262439,-8360
262440,0
262441,8087
262442,-6189
262443,-3388
262444,9009
262445,-3500
262446,-6514
262447,8499
262448,0
262449,-8390
262450,6410
262451,3485
262452,-9194
262453,3550
262454,6568
262455,-8465
262456,0
262457,7837
262458,-5687
262459,-2918
262460,7257
262461,-2643
262462,-4606
262463,5534
262464,0
262465,-3937
262466,2122
262467,592
262468,-25
262469,-550
262470,-1939
262471,3566
262472,0
262473,-5239
262474,4584
262475,2787
262476,-8039
262477,3315
262478,6382
262479,-8324
262480,0
262481,7146
262482,-4701
262483,-2096
262484,4382
262485,-1325
262486,-1943
262487,2026
262488,0
262489,-1096
262490,425
262491,-6
262492,579
262493,-373
262494,-808
262495,1000
262496,0
262497,-558
262498,280
262499,112
262500,-275
262501,98
262502,88
262503,201
262504,0
262505,-1441
262506,1661
262507,1149
262508,-3391
262509,1325
262510,2322
262511,-2756
262512,0
262513,2437
262514,-1977
262515,-1219
262516,3737
262517,-1659
262518,-3459
262519,4939
262520,0
262521,-5539
262522,4433
262523,2501
262524,-6775
262525,2658
262526,4961
262527,-6423
262528,0
262529,5892
262530,-4180
262531,-2072
262532,4973
262533,-1775
262534,-3121
262535,3930
262536,0
262537,-3576
262538,2513
262539,1202
262540,-2661
262541,828
262542,1209
262543,-1226
262544,0
262545,602
262546,-151
262547,143
262548,-1131
262549,774
262550,2109
262551,-3616
262552,0
262553,4895
262554,-3994
262555,-2217
262556,5810
262557,-2206
262558,-4028
262559,5180
262560,0
262561,-4828
262562,3431
262563,1656
262564,-3664
262565,1117
262566,1533
262567,-1370
262568,0
262569,362
262570,32
262571,166
262572,-762
262573,379
262574,772
262575,-958
262576,0
262577,392
262578,70
262579,266
262580,-1284
262581,685
262582,1533
262583,-2235
262584,0
262585,2440
262586,-1902
262587,-1052
262588,2847
262589,-1140
262590,-2207
262591,3005
262592,0
262593,-3211
262594,2551
262595,1446
262596,-3991
262597,1621
262598,3186
262599,-4424
262600,0
262601,4891
262602,-3875
262603,-2153
262604,5749
262605,-2243
262606,-4212
262607,5558
262608,0
262609,-5471
262610,4055
262611,2084
262612,-5062
262613,1761
262614,2897
262615,-3298
262616,0
262617,2318
262618,-1400
262619,-557
262620,933
262621,-160
262622,51
262623,-487
262624,0
262625,1215
262626,-1182
262627,-772
262628,2358
262629,-1025
262630,-2106
262631,2995
262632,0
262633,-3367
262634,2672
262635,1484
262636,-3966
262637,1549
262638,2923
262639,-3877
262640,0
262641,3862
262642,-2885
262643,-1502
262644,3738
262645,-1353
262646,-2365
262647,2928
262648,0
262649,-2645
262650,1931
262651,1005
262652,-2562
262653,973
262654,1822
262655,-2463
262656,0
262657,2778
262658,-2281
262659,-1319
262660,3658
262661,-1477
262662,-2878
262663,3977
262664,0
262665,-4482
262666,3628
262667,2056
262668,-5545
262669,2149
262670,3950
262671,-5056
262672,0
262673,4715
262674,-3458
262675,-1788
262676,4457
262677,-1626
262678,-2862
262679,3562
262680,0
262681,-3256
262682,2419
262683,1290
262684,-3376
262685,1305
262686,2447
262687,-3240
262688,0
262689,3314
262690,-2568
262691,-1407
262692,3709
262693,-1414
262694,-2554
262695,3168
262696,0
262697,-2512
262698,1557
262699,614
262700,-974
262701,129
262702,-190
262703,779
262704,0
262705,-1720
262706,1611
262707,999
262708,-2845
262709,1141
262710,2150
262711,-2820
262712,0
262713,2843
262714,-2216
262715,-1229
262716,3284
262717,-1269
262718,-2331
262719,2974
262720,0
262721,-2727
262722,1983
262723,1026
262724,-2597
262725,972
262726,1764
262727,-2255
262728,0
262729,2138
262730,-1612
262731,-873
262732,2315
262733,-905
262734,-1709
262735,2269
262736,0
262737,-2282
262738,1745
262739,957
262740,-2601
262741,1060
262742,2118
262743,-2997
262744,0
262745,3410
262746,-2737
262747,-1542
262748,4174
262749,-1650
262750,-3148
262751,4234
262752,0
262753,-4347
262754,3276
262755,1705
262756,-4183
262757,1469
262758,2448
262759,-2848
262760,0
262761,2235
262762,-1520
262763,-729
262764,1666
262765,-538
262766,-798
262767,770
262768,0
262769,-222
262770,-43
262771,-147
262772,742
262773,-432
262774,-1089
262775,1802
262776,0
262777,-2443
262778,2025
262779,1136
262780,-2968
262781,1109
262782,1988
262783,-2551
262784,0
262785,2673
262786,-2184
262787,-1285
262788,3674
262789,-1533
262790,-3065
262791,4295
262792,0
262793,-4850
262794,3915
262795,2221
262796,-6042
262797,2389
262798,4539
262799,-6068
262800,0
262801,6262
262802,-4832
262803,-2621
262804,6825
262805,-2582
262806,-4681
262807,5962
262808,0
262809,-5668
262810,4270
262811,2295
262812,-6007
262813,2317
262814,4347
262815,-5810
262816,0
262817,6250
262818,-5022
262819,-2867
262820,7899
262821,-3169
262822,-6084
262823,8164
262824,0
262825,-8348
262826,6396
262827,3456
262828,-9005
262829,3428
262830,6280
262831,-8089
262832,0
262833,7745
262834,-5789
262835,-3071
262836,7927
262837,-3022
262838,-5597
262839,7334
262840,0
262841,-7236
262842,5423
262843,2851
262844,-7207
262845,2663
262846,4754
262847,-5999
262848,0
262849,5539
262850,-4017
262851,-2032
262852,4912
262853,-1732
262854,-2972
262855,3655
262856,0
262857,-3350
262858,2473
262859,1293
262860,-3268
262861,1211
262862,2172
262863,-2772
262864,0
262865,2718
262866,-2078
262867,-1118
262868,2872
262869,-1061
262870,-1861
262871,2259
262872,0
262873,-1817
262874,1202
262875,546
262876,-1160
262877,343
262878,458
262879,-400
262880,0
262881,166
262882,-120
262883,-94
262884,414
262885,-254
262886,-697
262887,1245
262888,0
262889,-1889
262890,1632
262891,950
262892,-2568
262893,981
262894,1759
262895,-2168
262896,0
262897,1760
262898,-1152
262899,-512
262900,1038
262901,-280
262902,-304
262903,135
262904,0
262905,301
262906,-368
262907,-268
262908,872
262909,-393
262910,-819
262911,1162
262912,0
262913,-1237
262914,926
262915,477
262916,-1186
262917,441
262918,819
262919,-1093
262920,0
262921,1160
262922,-929
262923,-534
262924,1488
262925,-602
262926,-1163
262927,1578
262928,0
262929,-1662
262930,1279
262931,687
262932,-1779
262933,677
262934,1257
262935,-1660
262936,0
262937,1742
262938,-1391
262939,-791
262940,2173
262941,-870
262942,-1677
262943,2289
262944,0
262945,-2488
262946,1962
262947,1080
262948,-2826
262949,1064
262950,1901
262951,-2366
262952,0
262953,2081
262954,-1471
262955,-727
262956,1713
262957,-587
262958,-974
262959,1152
262960,0
262961,-1011
262962,782
262963,455
262964,-1335
262965,580
262966,1212
262967,-1784
262968,0
262969,2269
262970,-1965
262971,-1202
262972,3531
262973,-1502
262974,-3029
262975,4223
262976,0
262977,-4447
262978,3370
262979,1772
262980,-4445
262981,1623
262982,2869
262983,-3616
262984,0
262985,3441
262986,-2580
262987,-1372
262988,3559
262989,-1375
262990,-2623
262991,3607
262992,0
262993,-4124
262994,3372
262995,1933
262996,-5295
262997,2103
262998,4015
262999,-5415
263000,0
263001,5813
263002,-4609
263003,-2567
263004,6832
263005,-2634
263006,-4867
263007,6330
263008,0
263009,-6281
263010,4809
263011,2608
263012,-6830
263013,2608
263014,4787
263015,-6189
263016,0
263017,6130
263018,-4739
263019,-2623
263020,7094
263021,-2836
263022,-5504
263023,7559
263024,0
263025,-8268
263026,6588
263027,3699
263028,-9964
263029,3885
263030,7202
263031,-9306
263032,0
263033,8921
263034,-6718
263035,-3612
263036,9485
263037,-3679
263038,-6920
263039,9167
263040,0
263041,-9063
263042,6704
263043,3431
263044,-8291
263045,2855
263046,4586
263047,-4951
263048,0
263049,2502
263050,-900
263051,51
263052,-1441
263053,987
263054,2492
263055,-3952
263056,0
263057,4965
263058,-4102
263059,-2356
263060,6390
263061,-2464
263062,-4422
263063,5387
263064,0
263065,-4102
263066,2559
263067,1083
263068,-2135
263069,592
263070,733
263071,-510
263072,0
263073,-339
263074,494
263075,326
263076,-813
263077,228
263078,182
263079,121
263080,0
263081,-757
263082,750
263083,485
263084,-1505
263085,690
263086,1524
263087,-2306
263088,0
263089,2646
263090,-1991
263091,-1006
263092,2374
263093,-825
263094,-1470
263095,2035
263096,0
263097,-2719
263098,2408
263099,1465
263100,-4179
263101,1705
263102,3306
263103,-4494
263104,0
263105,4792
263106,-3746
263107,-2045
263108,5313
263109,-1996
263110,-3604
263111,4616
263112,0
263113,-4572
263114,3501
263115,1874
263116,-4728
263117,1690
263118,2813
263119,-3186
263120,0
263121,2163
263122,-1320
263123,-565
263124,1158
263125,-332
263126,-403
263127,213
263128,0
263129,560
263130,-791
263131,-650
263132,2353
263133,-1171
263134,-2695
263135,4230
263136,0
263137,-5534
263138,4592
263139,2591
263140,-6803
263141,2528
263142,4411
263143,-5326
263144,0
263145,4336
263146,-2923
263147,-1357
263148,2921
263149,-862
263150,-1121
263151,891
263152,0
263153,-77
263154,-78
263155,-53
263156,25
263157,66
263158,290
263159,-605
263160,0
263161,1144
263162,-1157
263163,-804
263164,2590
263165,-1166
263166,-2421
263167,3403
263168,0
263169,-3556
263170,2707
263171,1456
263172,-3823
263173,1484
263174,2801
263175,-3734
263176,0
263177,3810
263178,-2925
263179,-1596
263180,4273
263181,-1706
263182,-3343
263183,4653
263184,0
263185,-5137
263186,4029
263187,2193
263188,-5660
263189,2100
263190,3703
263191,-4536
263192,0
263193,3754
263194,-2513
263195,-1150
263196,2446
263197,-722
263198,-954
263199,776
263200,0
263201,50
263202,-318
263203,-319
263204,1215
263205,-609
263206,-1382
263207,2113
263208,0
263209,-2625
263210,2160
263211,1229
263212,-3309
263213,1277
263214,2337
263215,-2991
263216,0
263217,2852
263218,-2146
263219,-1146
263220,2958
263221,-1115
263222,-2018
263223,2556
263224,0
263225,-2263
263226,1569
263227,750
263228,-1697
263229,549
263230,834
263231,-873
263232,0
263233,604
263234,-458
263235,-286
263236,948
263237,-472
263238,-1117
263239,1798
263240,0
263241,-2404
263242,2032
263243,1199
263244,-3408
263245,1417
263246,2846
263247,-4027
263248,0
263249,4613
263250,-3712
263251,-2082
263252,5576
263253,-2165
263254,-4030
263255,5266
263256,0
263257,-5116
263258,3784
263259,1947
263260,-4773
263261,1701
263262,2944
263263,-3656
263264,0
263265,3499
263266,-2668
263267,-1441
263268,3744
263269,-1409
263270,-2524
263271,3156
263272,0
263273,-2845
263274,2060
263275,1045
263276,-2509
263277,852
263278,1335
263279,-1375
263280,0
263281,523
263282,-67
263283,129
263284,-724
263285,406
263286,960
263287,-1505
263288,0
263289,1953
263290,-1644
263291,-959
263292,2646
263293,-1045
263294,-1955
263295,2539
263296,0
263297,-2404
263298,1757
263299,897
263300,-2183
263301,764
263302,1269
263303,-1470
263304,0
263305,1149
263306,-789
263307,-387
263308,922
263309,-323
263310,-557
263311,690
263312,0
263313,-631
263314,473
263315,265
263316,-770
263317,342
263318,741
263319,-1130
263320,0
263321,1542
263322,-1392
263323,-884
263324,2681
263325,-1171
263326,-2430
263327,3511
263328,0
263329,-4058
263330,3235
263331,1792
263332,-4745
263333,1831
263334,3411
263335,-4490
263336,0
263337,4505
263338,-3406
263339,-1789
263340,4424
263341,-1547
263342,-2508
263343,2745
263344,0
263345,-1595
263346,772
263347,172
263348,193
263349,-317
263350,-1022
263351,1881
263352,0
263353,-2840
263354,2452
263355,1431
263356,-3896
263357,1517
263358,2826
263359,-3713
263360,0
263361,3768
263362,-2911
263363,-1591
263364,4196
263365,-1611
263366,-2958
263367,3798
263368,0
263369,-3613
263370,2715
263371,1459
263372,-3837
263373,1493
263374,2839
263375,-3847
263376,0
263377,4188
263378,-3355
263379,-1902
263380,5217
263381,-2091
263382,-4025
263383,5424
263384,0
263385,-5546
263386,4213
263387,2244
263388,-5754
263389,2165
263390,3966
263391,-5194
263392,0
263393,5367
263394,-4214
263395,-2346
263396,6323
263397,-2497
263398,-4770
263399,6447
263400,0
263401,-6876
263402,5400
263403,2980
263404,-7902
263405,3061
263406,5728
263407,-7580
263408,0
263409,7740
263410,-5953
263411,-3217
263412,8317
263413,-3112
263414,-5567
263415,7003
263416,0
263417,-6524
263418,4845
263419,2545
263420,-6444
263421,2380
263422,4217
263423,-5241
263424,0
263425,4624
263426,-3304
263427,-1666
263428,4033
263429,-1409
263430,-2325
263431,2648
263432,0
263433,-1889
263434,1202
263435,545
263436,-1240
263437,435
263438,781
263439,-1031
263440,0
263441,1145
263442,-975
263443,-611
263444,1888
263445,-856
263446,-1851
263447,2764
263448,0
263449,-3312
263450,2662
263451,1481
263452,-3918
263453,1498
263454,2739
263455,-3499
263456,0
263457,3216
263458,-2317
263459,-1171
263460,2851
263461,-1019
263462,-1773
263463,2207
263464,0
263465,-2060
263466,1535
263467,812
263468,-2084
263469,788
263470,1458
263471,-1935
263472,0
263473,2048
263474,-1600
263475,-867
263476,2212
263477,-803
263478,-1371
263479,1605
263480,0
263481,-1169
263482,721
263483,301
263484,-576
263485,151
263486,182
263487,-157
263488,0
263489,171
263490,-205
263491,-171
263492,634
263493,-318
263494,-724
263495,1112
263496,0
263497,-1398
263498,1163
263499,673
263500,-1859
263501,743
263502,1421
263503,-1910
263504,0
263505,1998
263506,-1557
263507,-857
263508,2278
263509,-887
263510,-1669
263511,2221
263512,0
263513,-2307
263514,1805
263515,999
263516,-2664
263517,1031
263518,1903
263519,-2441
263520,0
263521,2176
263522,-1487
263523,-684
263524,1432
263525,-405
263526,-487
263527,302
263528,0
263529,305
263530,-424
263531,-309
263532,956
263533,-396
263534,-739
263535,905
263536,0
263537,-586
263538,278
263539,53
263540,101
263541,-122
263542,-354
263543,590
263544,0
263545,-713
263546,552
263547,290
263548,-709
263549,238
263550,355
263551,-336
263552,0
263553,73
263554,38
263555,73
263556,-334
263557,181
263558,434
263559,-693
263560,0
263561,966
263562,-850
263563,-519
263564,1508
263565,-632
263566,-1267
263567,1783
263568,0
263569,-2021
263570,1652
263571,965
263572,-2748
263573,1148
263574,2307
263575,-3252
263576,0
263577,3690
263578,-2966
263579,-1670
263580,4506
263581,-1774
263582,-3370
263583,4527
263584,0
263585,-4782
263586,3766
263587,2104
263588,-5707
263589,2278
263590,4418
263591,-6091
263592,0
263593,6821
263594,-5492
263595,-3097
263596,8346
263597,-3263
263598,-6120
263599,8074
263600,0
263601,-8119
263602,6186
263603,3315
263604,-8550
263605,3225
263606,5890
263607,-7650
263608,0
263609,7707
263610,-5952
263611,-3250
263612,8546
263613,-3279
263614,-6059
263615,7927
263616,0
263617,-8171
263618,6474
263619,3659
263620,-10010
263621,3999
263622,7679
263623,-10362
263624,0
263625,10848
263626,-8421
263627,-4601
263628,12065
263629,-4591
263630,-8330
263631,10552
263632,0
263633,-9780
263634,7290
263635,3901
263636,-10224
263637,3955
263638,7389
263639,-9658
263640,0
263641,8981
263642,-6291
263643,-2998
263644,6642
263645,-2067
263646,-2939
263647,2698
263648,0
263649,-485
263650,-414
263651,-613
263652,2492
263653,-1224
263654,-2611
263655,3664
263656,0
263657,-3774
263658,2877
263659,1547
263660,-3989
263661,1479
263662,2579
263663,-3060
263664,0
263665,2146
263666,-1232
263667,-458
263668,757
263669,-177
263670,-232
263671,309
263672,0
263673,-600
263674,637
263675,452
263676,-1477
263677,676
263678,1446
263679,-2125
263680,0
263681,2501
263682,-2006
263683,-1113
263684,2916
263685,-1093
263686,-1938
263687,2378
263688,0
263689,-1977
263690,1361
263691,673
263692,-1676
263693,645
263694,1277
263695,-1872
263696,0
263697,2522
263698,-2228
263699,-1365
263700,3941
263701,-1623
263702,-3151
263703,4223
263704,0
263705,-4153
263706,3073
263707,1598
263708,-4035
263709,1513
263710,2800
263711,-3739
263712,0
263713,3998
263714,-3111
263715,-1667
263716,4186
263717,-1492
263718,-2495
263719,2864
263720,0
263721,-1986
263722,1168
263723,436
263724,-607
263725,14
263726,-400
263727,1104
263728,0
263729,-2300
263730,2241
263731,1484
263732,-4601
263733,2032
263734,4219
263735,-6028
263736,0
263737,6602
263738,-5039
263739,-2630
263740,6423
263741,-2237
263742,-3691
263743,4254
263744,0
263745,-3289
263746,2240
263747,1093
263748,-2614
263749,927
263750,1622
263751,-2075
263752,0
263753,2283
263754,-1926
263755,-1156
263756,3327
263757,-1383
263758,-2734
263759,3754
263760,0
263761,-3989
263762,3120
263763,1725
263764,-4586
263765,1767
263766,3235
263767,-4114
263768,0
263769,3762
263770,-2749
263771,-1437
263772,3692
263773,-1415
263774,-2651
263775,3525
263776,0
263777,-3609
263778,2784
263779,1525
263780,-4073
263781,1609
263782,3099
263783,-4227
263784,0
263785,4509
263786,-3500
263787,-1900
263788,4947
263789,-1872
263790,-3389
263791,4279
263792,0
263793,-3780
263794,2629
263795,1260
263796,-2846
263797,924
263798,1431
263799,-1549
263800,0
263801,939
263802,-461
263803,-94
263804,-196
263805,256
263806,817
263807,-1495
263808,0
263809,2205
263810,-1910
263811,-1147
263812,3278
263813,-1346
263814,-2607
263815,3483
263816,0
263817,-3454
263818,2598
263819,1383
263820,-3589
263821,1378
263822,2578
263823,-3410
263824,0
263825,3387
263826,-2535
263827,-1329
263828,3347
263829,-1233
263830,-2207
263831,2826
263832,0
263833,-2838
263834,2218
263835,1239
263836,-3391
263837,1375
263838,2720
263839,-3812
263840,0
263841,4301
263842,-3428
263843,-1901
263844,5014
263845,-1915
263846,-3515
263847,4557
263848,0
263849,-4444
263850,3316
263851,1727
263852,-4290
263853,1541
263854,2650
263855,-3204
263856,0
263857,2749
263858,-1956
263859,-983
263860,2383
263861,-850
263862,-1489
263863,1895
263864,0
263865,-1954
263866,1557
263867,879
263868,-2368
263869,913
263870,1651
263871,-2040
263872,0
263873,1670
263874,-1115
263875,-511
263876,1079
263877,-306
263878,-347
263879,145
263880,0
263881,534
263882,-685
263883,-523
263884,1761
263885,-817
263886,-1751
263887,2564
263888,0
263889,-2978
263890,2375
263891,1311
263892,-3437
263893,1304
263894,2377
263895,-3054
263896,0
263897,2938
263898,-2209
263899,-1181
263900,3073
263901,-1176
263902,-2180
263903,2858
263904,0
263905,-2899
263906,2233
263907,1209
263908,-3139
263909,1188
263910,2180
263911,-2852
263912,0
263913,2944
263914,-2320
263915,-1302
263916,3545
263917,-1411
263918,-2696
263919,3611
263920,0
263921,-3740
263922,2920
263923,1619
263924,-4347
263925,1708
263926,3234
263927,-4303
263928,0
263929,4336
263930,-3268
263931,-1720
263932,4324
263933,-1579
263934,-2776
263935,3446
263936,0
263937,-3132
263938,2300
263939,1199
263940,-3009
263941,1091
263942,1866
263943,-2181
263944,0
263945,1475
263946,-781
263947,-205
263948,-94
263949,296
263950,1046
263951,-2014
263952,0
263953,3189
263954,-2812
263955,-1687
263956,4757
263957,-1929
263958,-3739
263959,5099
263960,0
263961,-5521
263962,4378
263963,2437
263964,-6481
263965,2484
263966,4519
263967,-5715
263968,0
263969,5153
263970,-3711
263971,-1893
263972,4694
263973,-1723
263974,-3101
263975,4013
263976,0
263977,-4157
263978,3307
263979,1870
263980,-5100
263981,2024
263982,3843
263983,-5114
263984,0
263985,5158
263986,-3923
263987,-2108
263988,5497
263989,-2119
263990,-3983
263991,5328
263992,0
263993,-5606
263994,4394
263995,2435
263996,-6519
263997,2558
263998,4857
263999,-6529
264000,0
264001,6902
264002,-5400
264003,-2970
264004,7840
264005,-3012
264006,-5557
264007,7210
264008,0
264009,-7011
264010,5262
264011,2782
264012,-7066
264013,2613
264014,4647
264015,-5837
264016,0
264017,5403
264018,-3971
264019,-2053
264020,5083
264021,-1824
264022,-3127
264023,3748
264024,0
264025,-3058
264026,2097
264027,1017
264028,-2388
264029,819
264030,1344
264031,-1521
264032,0
264033,985
264034,-523
264035,-153
264036,75
264037,79
264038,293
264039,-485
264040,0
264041,398
264042,-171
264043,8
264044,-345
264045,271
264046,766
264047,-1329
264048,0
264049,1865
264050,-1579
264051,-917
264052,2504
264053,-978
264054,-1813
264055,2351
264056,0
264057,-2296
264058,1743
264059,939
264060,-2458
264061,944
264062,1751
264063,-2282
264064,0
264065,2237
264066,-1699
264067,-919
264068,2430
264069,-950
264070,-1813
264071,2455
264072,0
264073,-2590
264074,1989
264075,1060
264076,-2692
264077,990
264078,1747
264079,-2160
264080,0
264081,1860
264082,-1296
264083,-631
264084,1474
264085,-502
264086,-837
264087,1017
264088,0
264089,-1005
264090,808
264091,469
264092,-1330
264093,556
264094,1134
264095,-1651
264096,0
264097,2096
264098,-1804
264099,-1084
264100,3078
264101,-1251
264102,-2410
264103,3239
264104,0
264105,-3358
264106,2609
264107,1435
264108,-3826
264109,1496
264110,2826
264111,-3772
264112,0
264113,3927
264114,-3066
264115,-1689
264116,4476
264117,-1725
264118,-3183
264119,4108
264120,0
264121,-3860
264122,2815
264123,1441
264124,-3560
264125,1287
264126,2250
264127,-2779
264128,0
264129,2447
264130,-1733
264131,-857
264132,2031
264133,-705
264134,-1199
264135,1473
264136,0
264137,-1395
264138,1076
264139,599
264140,-1646
264141,671
264142,1333
264143,-1885
264144,0
264145,2183
264146,-1756
264147,-973
264148,2545
264149,-954
264150,-1704
264151,2125
264152,0
264153,-1856
264154,1295
264155,626
264156,-1420
264157,453
264158,663
264159,-649
264160,0
264161,289
264162,-106
264163,1
264164,-158
264165,118
264166,320
264167,-550
264168,0
264169,856
264170,-794
264171,-509
264172,1551
264173,-680
264174,-1421
264175,2071
264176,0
264177,-2483
264178,2051
264179,1192
264180,-3343
264181,1371
264182,2706
264183,-3760
264184,0
264185,4165
264186,-3322
264187,-1862
264188,5009
264189,-1963
264190,-3705
264191,4937
264192,0
264193,-5140
264194,4022
264195,2231
264196,-5997
264197,2371
264198,4545
264199,-6180
264200,0
264201,6724
264202,-5362
264203,-3011
264204,8110
264205,-3172
264206,-5938
264207,7812
264208,0
264209,-7881
264210,6085
264211,3336
264212,-8867
264213,3454
264214,6495
264215,-8615
264216,0
264217,8794
264218,-6782
264219,-3700
264220,9762
264221,-3775
264222,-7051
264223,9298
264224,0
264225,-9408
264226,7218
264227,3910
264228,-10230
264229,3926
264230,7298
264231,-9613
264232,0
264233,9695
264234,-7376
264235,-3936
264236,10078
264237,-3760
264238,-6757
264239,8587
264240,0
264241,-8195
264242,6152
264243,3260
264244,-8295
264245,3067
264246,5440
264247,-6793
264248,0
264249,6172
264250,-4498
264251,-2311
264252,5674
264253,-1991
264254,-3237
264255,3489
264256,0
264257,-1666
264258,538
264259,-95
264260,1204
264261,-796
264262,-2027
264263,3281
264264,0
264265,-4243
264266,3464
264267,1914
264268,-4880
264269,1739
264270,2879
264271,-3277
264272,0
264273,2423
264274,-1628
264275,-799
264276,1956
264277,-707
264278,-1211
264279,1403
264280,0
264281,-974
264282,635
264283,326
264284,-921
264285,419
264286,955
264287,-1524
264288,0
264289,2056
264290,-1747
264291,-1036
264292,2963
264293,-1236
264294,-2461
264295,3389
264296,0
264297,-3443
264298,2541
264299,1297
264300,-3174
264301,1152
264302,2098
264303,-2832
264304,0
264305,3283
264306,-2700
264307,-1542
264308,4174
264309,-1627
264310,-3037
264311,4003
264312,0
264313,-4102
264314,3165
264315,1699
264316,-4297
264317,1549
264318,2631
264319,-3111
264320,0
264321,2511
264322,-1732
264323,-846
264324,1982
264325,-663
264326,-1028
264327,1049
264328,0
264329,-395
264330,44
264331,-117
264332,691
264333,-420
264334,-1087
264335,1870
264336,0
264337,-2950
264338,2724
264339,1722
264340,-5092
264341,2137
264342,4224
264343,-5791
264344,0
264345,6154
264346,-4803
264347,-2637
264348,6946
264349,-2649
264350,-4799
264351,6014
264352,0
264353,-5161
264354,3546
264355,1695
264356,-3865
264357,1281
264358,2049
264359,-2328
264360,0
264361,1796
264362,-1235
264363,-628
264364,1661
264365,-692
264366,-1459
264367,2194
264368,0
264369,-2731
264370,2228
264371,1246
264372,-3286
264373,1249
264374,2295
264375,-3015
264376,0
264377,3192
264378,-2544
264379,-1433
264380,3889
264381,-1539
264382,-2927
264383,3919
264384,0
264385,-4126
264386,3260
264387,1820
264388,-4873
264389,1887
264390,3488
264391,-4520
264392,0
264393,4408
264394,-3342
264395,-1794
264396,4641
264397,-1741
264398,-3104
264399,3833
264400,0
264401,-3224
264402,2205
264403,1048
264404,-2359
264405,755
264406,1129
264407,-1132
264408,0
264409,436
264410,-55
264411,120
264412,-697
264413,407
264414,1005
264415,-1643
264416,0
264417,2314
264418,-2023
264419,-1227
264420,3535
264421,-1468
264422,-2909
264423,4021
264424,0
264425,-4336
264426,3382
264427,1843
264428,-4802
264429,1814
264430,3283
264431,-4169
264432,0
264433,3844
264434,-2783
264435,-1410
264436,3416
264437,-1201
264438,-2031
264439,2428
264440,0
264441,-2053
264442,1463
264443,748
264444,-1881
264445,701
264446,1280
264447,-1678
264448,0
264449,1808
264450,-1488
264451,-880
264452,2527
264453,-1061
264454,-2138
264455,3010
264456,0
264457,-3335
264458,2630
264459,1453
264460,-3855
264461,1490
264462,2764
264463,-3600
264464,0
264465,3483
264466,-2588
264467,-1348
264468,3379
264469,-1239
264470,-2210
264471,2811
264472,0
264473,-2666
264474,1950
264475,987
264476,-2367
264477,815
264478,1339
264479,-1540
264480,0
264481,1171
264482,-774
264483,-351
264484,716
264485,-180
264486,-130
264487,-124
264488,0
264489,757
264490,-823
264491,-572
264492,1809
264493,-808
264494,-1713
264495,2537
264496,0
264497,-3104
264498,2531
264499,1423
264500,-3786
264501,1457
264502,2696
264503,-3539
264504,0
264505,3661
264506,-2871
264507,-1582
264508,4143
264509,-1557
264510,-2774
264511,3447
264512,0
264513,-3076
264514,2237
264515,1162
264516,-2945
264517,1097
264518,1975
264519,-2518
264520,0
264521,2488
264522,-1939
264523,-1078
264524,2887
264525,-1120
264526,-2068
264527,2658
264528,0
264529,-2504
264530,1885
264531,1034
264532,-2833
264533,1167
264534,2351
264535,-3348
264536,0
264537,3836
264538,-3060
264539,-1692
264540,4439
264541,-1678
264542,-3020
264543,3797
264544,0
264545,-3422
264546,2476
264547,1271
264548,-3166
264549,1159
264550,2057
264551,-2580
264552,0
264553,2283
264554,-1568
264555,-720
264556,1465
264557,-372
264558,-296
264559,-159
264560,0
264561,1290
264562,-1406
264563,-976
264564,3078
264565,-1361
264566,-2812
264567,3997
264568,0
264569,-4442
264570,3502
264571,1930
264572,-5100
264573,1963
264574,3641
264575,-4778
264576,0
264577,4823
264578,-3704
264579,-2009
264580,5249
264581,-2002
264582,-3673
264583,4745
264584,0
264585,-4589
264586,3450
264587,1839
264588,-4760
264589,1812
264590,3350
264591,-4402
264592,0
264593,4540
264594,-3561
264595,-1981
264596,5314
264597,-2076
264598,-3882
264599,5088
264600,0
264601,-5007
264602,3783
264603,2028
264604,-5286
264605,2034
264606,3814
264607,-5086
264608,0
264609,5327
264610,-4159
264611,-2286
264612,6041
264613,-2328
264614,-4314
264615,5627
264616,0
264617,-5491
264618,4101
264619,2151
264620,-5426
264621,2000
264622,3560
264623,-4478
264624,0
264625,4150
264626,-3053
264627,-1586
264628,3971
264629,-1451
264630,-2557
264631,3188
264632,0
264633,-2898
264634,2100
264635,1066
264636,-2581
264637,896
264638,1459
264639,-1603
264640,0
264641,898
264642,-405
264643,-73
264644,-163
264645,183
264646,528
264647,-892
264648,0
264649,1147
264650,-918
264651,-497
264652,1240
264653,-429
264654,-675
264655,693
264656,0
264657,-247
264658,8
264659,-89
264660,470
264661,-262
264662,-629
264663,993
264664,0
264665,-1267
264666,1041
264667,589
264668,-1579
264669,610
264670,1130
264671,-1471
264672,0
264673,1456
264674,-1108
264675,-594
264676,1534
264677,-576
264678,-1038
264679,1310
264680,0
264681,-1193
264682,870
264683,452
264684,-1140
264685,419
264686,736
264687,-901
264688,0
264689,794
264690,-592
264691,-325
